Country Name,Country Code,Time,Time Code,Agricultural land (% of land area) [AG.LND.AGRI.ZS],Access to electricity (% of population) [EG.ELC.ACCS.ZS],Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Forest area (% of land area) [AG.LND.FRST.ZS],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Current account balance (BoP, current US$) [BN.CAB.XOKA.CD]",Net migration [SM.POP.NETM],Population growth (annual %) [SP.POP.GROW],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]","Total reserves (includes gold, current US$) [FI.RES.TOTL.CD]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS]
Iceland,ISL,2022,YR2022,..,..,..,93.992,..,..,6.444566325,72902.97995,8.308755116,3.809,-468669586.3,..,2.486806658,..,..,72.46,5887412718,..
India,IND,1998,YR1998,60.83499541,56.18213272,60.68718,27.24,0.818720963,22.48776567,6.184415821,412.5093558,13.23083898,7.487,-6903105373,-28485,1.887557865,61.792,71.3,51.969,30646563663,2.727311417
India,IND,1999,YR1999,60.88443725,60.1,60.10669,27.453,0.866242339,22.61063033,8.845755561,440.9614546,4.66982038,7.709,-3228022816,-106592,1.849333251,62.207,68.9,52.318,36005295926,2.957195647
India,IND,2000,YR2000,60.86896566,60.29283905,59.64473,27.667,0.885077949,22.733495,3.840991157,442.0347789,4.00943591,7.77,-4601248652,-149966,1.822184002,62.669,66.7,52.756,41059061575,2.948929906
India,IND,2001,YR2001,60.70483218,62.00543976,59.08598,27.918,0.883746998,22.7975676,4.823966264,449.9111249,3.779293122,7.957,1410181566,-177306,1.808446421,63.091,64.4,52.18,49050841139,2.924435546
India,IND,2002,YR2002,60.72938494,62.3,58.44382,28.244,0.897242649,22.86164019,3.803975321,468.8444283,4.297152039,8.102,7059496037,-208070,1.776767874,63.616,62.1,51.628,71607865094,2.82686683
India,IND,2003,YR2003,60.62478348,65.41201019,57.7151,28.572,0.905456602,22.92571279,7.860381476,543.8437989,3.805858995,8.36,8772510264,-255516,1.724269032,64.094,59.9,51.014,1.03737E+11,2.677776932
India,IND,2004,YR2004,60.66716221,64.4,56.75876,28.903,0.955470157,22.98978538,7.922936613,624.1050944,3.767251735,8.531,780195721.5,-214351,1.67281087,64.524,57.8,50.449,1.31631E+11,2.828752248
India,IND,2005,YR2005,60.58341377,68.8404541,55.99824,29.235,0.984261473,23.05385798,7.923430621,710.5093449,4.24634362,8.7,-10283543308,-550186,1.604129169,64.996,55.7,49.886,1.37825E+11,2.910587502
India,IND,2006,YR2006,60.50941918,67.9,55.09983,29.569,1.036533922,23.11793057,8.060732573,802.013742,5.796523376,8.625,-9299060317,-678231,1.52430796,65.412,53.6,49.944,1.7805E+11,2.68038156
India,IND,2007,YR2007,60.4132262,72.3407135,54.17196,29.906,1.123599482,23.18200317,7.660815065,1022.732476,6.372881356,8.536,-8075694484,-769184,1.46637175,65.788,51.5,50.009,2.76578E+11,2.478246528
India,IND,2008,YR2008,60.45930465,74.11849213,53.3906,30.246,1.180361247,23.24607576,3.08669806,993.5034125,8.349267049,8.354,-30971987181,-846785,1.422391509,66.149,49.3,50.125,2.57423E+11,2.631460781
India,IND,2009,YR2009,60.56390611,75,52.47509,30.587,1.278873603,23.31014836,7.861888833,1096.636136,10.88235294,8.384,-26186435957,-803437,1.39119493,66.513,47.2,50.125,2.84683E+11,3.129384727
India,IND,2010,YR2010,60.39741826,76.3,51.51537,30.93,1.338033835,23.37422095,8.497584702,1350.634457,11.98938992,8.319,-54515877624,-380087,1.377595812,66.909,45.1,50.177,3.0048E+11,2.889463272
India,IND,2011,YR2011,60.43004315,79.51678467,49.25777,31.276,1.396878498,23.46382169,5.241315001,1449.603301,8.911793365,8.168,-62517637222,-244114,1.361588085,67.359,42.9,49.659,2.98739E+11,2.704482223
India,IND,2012,YR2012,60.42062566,79.9,47.00424,31.634,1.498204123,23.55342242,5.456388753,1434.017978,9.478996914,8.095,-91471245846,-180991,1.33219205,67.887,40.9,49.096,3.00426E+11,2.618166348
India,IND,2013,YR2013,60.43946065,83.13139343,46.42778,32.003,1.5276744,23.64302315,6.386106401,1438.056995,10.01787847,8.037,-49122670388,-236387,1.297548835,68.46,38.8,48.231,2.98092E+11,2.54882489
India,IND,2014,YR2014,60.44955082,85.13391113,45.7835,32.384,1.642465277,23.73262388,7.410227605,1559.863772,6.665656719,7.981,-27314281993,-310694,1.240362184,69.074,36.9,47.362,3.25081E+11,2.543981765
India,IND,2015,YR2015,60.43172485,88,45.15931,32.777,1.631323487,23.82222461,7.996253786,1590.174322,4.906973441,7.915,-22456838010,-475094,1.18779532,69.636,35,46.495,3.53319E+11,2.457450061
India,IND,2016,YR2016,60.39909996,89.58630371,44.52136,33.182,1.639914019,23.91182535,8.256305502,1714.279541,4.948216341,7.842,-12113787707,68119,1.185046229,70.117,33.2,45.631,3.61694E+11,2.543151521
India,IND,2017,YR2017,60.2839388,91.79415894,43.93962,33.6,1.704926721,24.00142608,6.795383419,1957.969814,3.328173375,7.733,-38167659224,-219656,1.155624491,70.467,31.5,44.783,4.12614E+11,2.531511361
India,IND,2018,YR2018,60.24356466,95.7,43.32882,34.03,1.795595299,24.09102681,6.453851345,1974.37773,3.938826467,7.65,-65599439053,-561563,1.087527722,70.71,29.8,43.922,3.99167E+11,2.424284526
India,IND,2019,YR2019,60.21981337,95.88594055,41.38738,34.472,1.752534366,24.18062754,3.871436941,2050.16379,3.729505735,6.51,-29762864650,-593495,1.025310772,70.91,28.3,46.137,4.6347E+11,2.548622174
India,IND,2020,YR2020,60.04586286,96.5,44.30447,34.926,1.576093232,24.27022827,-5.83105322,1913.219721,6.623436776,10.195,32730048588,-34772,0.955220858,70.15,26.8,43.253,5.90227E+11,2.812527562
India,IND,2021,YR2021,60.04592643,99.57252502,43.95999,35.393,..,24.35982901,9.050277908,2238.127139,5.131407472,7.713,-33422359358,-301970,0.797216094,67.24,25.5,44.794,6.38485E+11,2.471446629
India,IND,2022,YR2022,..,..,..,35.872,..,..,7.002951544,2388.621198,6.699034141,7.33,-79050941951,..,0.680372581,..,..,45.859,5.67298E+11,2.425227117
Japan,JPN,1998,YR1998,14.74897119,100,5.29566,78.398,8.942092563,68.28751715,-1.270330495,32423.75545,0.661974191,4.1,1.14685E+11,56577,0.27172961,80.50146341,3.6,60.705,2.22443E+11,0.938594775
Japan,JPN,1999,YR1999,14.59807956,100,5.217257,78.523,9.231189045,68.26721536,-0.333929958,36610.16671,-0.341296928,4.7,1.14126E+11,72925,0.182586374,80.46097561,3.4,59.944,2.93948E+11,0.945248337
Japan,JPN,2000,YR2000,14.42524005,100,4.947106,78.649,9.3377238,68.24691358,2.764647551,39169.36018,-0.676578684,4.75,1.3069E+11,84477,0.167275578,81.07609756,3.3,59.474,3.61639E+11,0.91598561
Japan,JPN,2001,YR2001,14.30178326,100,4.757792,79.99,9.220202282,68.27160494,0.386103426,34406.16902,-0.740055504,5.02,86219920754,93257,0.240952588,81.41634146,3.1,58.878,4.01958E+11,0.931672842
Japan,JPN,2002,YR2002,14.19753086,100,4.561006,81.647,9.468870493,68.2962963,0.041962499,32820.78863,-0.923494027,5.39,1.08861E+11,102260,0.232527187,81.69073171,3,57.93,4.69618E+11,0.94035754
Japan,JPN,2003,YR2003,14.10150892,100,4.503654,83.196,9.504764403,68.32098765,1.535125499,35387.04836,-0.256541816,5.25,1.39381E+11,119257,0.213980949,81.76,2.9,57.58,6.73554E+11,0.94004661
Japan,JPN,2004,YR2004,14.01920439,100,4.486617,84.64,9.449563638,68.34567901,2.186115694,38298.98017,-0.008573388,4.73,1.81994E+11,135835,0.033662258,82.0302439,2.8,57.562,8.44667E+11,0.926604016
Japan,JPN,2005,YR2005,13.93689986,100,4.325865,85.978,9.512764042,68.37037037,1.803900872,37812.89102,-0.282946069,4.45,1.70123E+11,153248,0.009392097,81.95512195,2.8,57.731,8.46896E+11,0.9169168
Japan,JPN,2006,YR2006,13.86392318,100,4.16344,87.118,9.331294289,68.39506173,1.372350128,35991.54239,0.249355116,4.19,1.74673E+11,160536,0.063373589,82.32195122,2.7,57.888,8.95321E+11,0.902988432
Japan,JPN,2007,YR2007,13.7909465,100,4.121542,88.146,9.593603175,68.41975309,1.483969412,35779.01568,0.060039454,3.89,2.11736E+11,163068,0.114908848,82.50707317,2.6,58.041,9.73297E+11,0.884987382
Japan,JPN,2008,YR2008,13.71522634,100,4.104017,89.103,9.04895325,68.44444444,-1.224289001,39876.3063,1.380078862,4,1.42116E+11,158396,0.048425395,82.58756098,2.5,57.754,1.03076E+12,0.907855046
Japan,JPN,2009,YR2009,13.64773663,100,4.064163,89.989,8.609230985,68.4691358,-5.693236359,41309.00165,-1.35283673,5.07,1.45678E+11,159210,-0.012494631,82.93146341,2.4,56.825,1.05165E+12,0.972969566
Japan,JPN,2010,YR2010,13.58847737,100,3.938459,90.812,9.036009995,68.49382716,4.097917919,44968.15623,-0.728243208,5.1,2.20888E+11,148460,0.017960542,82.84268293,2.3,56.541,1.10456E+12,0.949032561
Japan,JPN,2011,YR2011,13.4951989,100,3.699158,91.069,9.495009896,68.48175583,0.023809524,48760.07895,-0.272455616,4.55,1.29597E+11,139793,-0.185226486,82.59121951,2.3,56.554,1.29584E+12,0.97482355
Japan,JPN,2012,YR2012,13.45679012,100,3.752523,91.148,9.827855738,68.4696845,1.374750999,49145.28043,-0.04406451,4.36,60116999697,137344,-0.159710676,83.09609756,2.2,56.437,1.26809E+12,0.956761842
Japan,JPN,2013,YR2013,13.42112483,100,3.592824,91.226,9.944495272,68.45761317,2.005100177,40898.6479,0.335037912,4.04,46378535980,134721,-0.144271883,83.33195122,2.1,56.856,1.26685E+12,0.940538501
Japan,JPN,2014,YR2014,13.36076818,100,3.524867,91.304,9.564305918,68.44554184,0.296205514,38475.39525,2.759226714,3.59,36351469240,139401,-0.132694222,83.58780488,2.1,57.306,1.26068E+12,0.957800922
Japan,JPN,2015,YR2015,13.29492455,100,3.497725,91.381,9.268049646,68.43347051,1.560626697,34960.63938,0.795279631,3.39,1.36472E+11,150215,-0.106124994,83.79390244,2,57.483,1.2331E+12,0.947283519
Japan,JPN,2016,YR2016,13.20438957,100,3.383711,91.457,9.166714407,68.42249657,0.753826746,39375.47316,-0.127258844,3.13,1.97049E+11,156993,-0.051137415,83.98487805,2,58.112,1.21652E+12,0.929516816
Japan,JPN,2017,YR2017,13.10836763,100,3.325158,91.535,9.063691208,68.40877915,1.675331752,38834.05293,0.484199796,2.82,2.03169E+11,164070,-0.081874296,84.0997561,1.9,58.736,1.26414E+12,0.913229492
Japan,JPN,2018,YR2018,13.02057613,100,3.396733,91.616,8.76197885,68.40877915,0.643391023,39751.1331,0.989094598,2.47,1.77269E+11,177470,-0.126880068,84.21097561,1.9,59.932,1.27047E+12,0.962497357
Japan,JPN,2019,YR2019,12.93552812,100,3.265643,91.698,8.478400575,68.40877915,-0.402169201,40415.95676,0.468776159,2.35,1.7661E+11,183953,-0.140464978,84.35634146,1.8,60.553,1.32244E+12,0.992231466
Japan,JPN,2020,YR2020,12.84499314,100,3.249428,91.782,8.03149587,68.40877915,-4.278603688,39986.92863,-0.024995834,2.8,1.50029E+11,87584,-0.294194618,84.56,1.8,60.264,1.39081E+12,1.017829556
Japan,JPN,2021,YR2021,12.781893,100,3.169765,91.867,..,68.40877915,2.142487369,39827.12677,-0.233352779,2.8,1.97154E+11,87584,-0.459952416,84.44560976,1.7,60.361,1.40575E+12,1.018297377
Japan,JPN,2022,YR2022,..,..,..,91.955,..,..,1.028624866,33815.31727,2.497702782,2.641,90963103991,..,-0.443851919,..,..,60.689,1.22757E+12,1.077734437
Libya,LBY,1998,YR1998,8.780704048,..,21.89573,76.193,8.412511479,0.123327688,..,5471.086891,3.709273183,19.943,-209164556.8,-11479,1.590917902,71.079,25.6,37.717,8598135875,5.297441532
Libya,LBY,1999,YR1999,8.780704048,..,21.8669,76.284,8.545515439,0.123327688,..,7112.671615,2.648622523,19.886,2136000427,-10203,1.534770776,71.058,24.9,37.818,8621831420,3.783860245
Libya,LBY,2000,YR2000,8.780704048,99.8,21.55887,76.387,8.676376729,0.123327688,3.679270408,7424.353472,-2.9,19.806,6270000000,31970,1.895562666,70.68,24.1,37.936,13729870472,3.146863674
Libya,LBY,2001,YR2001,8.780704048,96.94502258,21.48427,76.502,8.426385105,0.123327688,-1.762838871,6465.622203,-8.813937521,19.81,3332000000,31097,2.322593409,70.861,23.4,38.016,16079034168,2.413507858
Libya,LBY,2002,YR2002,8.780704048,95.2321167,21.60854,76.629,8.435402416,0.123327688,-0.958897333,3789.20527,-9.797647059,19.753,694000000,35582,2.423245022,71.004,22.7,38.129,15892271986,2.06923852
Libya,LBY,2003,YR2003,8.780704048,93.51766968,20.75047,76.768,8.828192192,0.123327688,13.01603725,4738.828475,-2.19115192,19.574,3402000000,39618,2.508633817,71.132,21.9,38.298,21513345090,2.072048072
Libya,LBY,2004,YR2004,8.743762574,91.8086853,20.3472,76.919,8.521927581,0.123327688,4.461638996,5823.637943,-2.197567741,19.606,4616000000,42112,2.581075917,71.49,21,38.356,27714111997,2.071074457
Libya,LBY,2005,YR2005,8.743762574,90.11218262,19.51268,77.08,9.079175592,0.123327688,11.87075652,8108.052608,2.650205761,19.489,14945000000,41035,2.610401321,71.592,19.8,38.469,41879958087,1.52811116
Libya,LBY,2006,YR2006,8.743762574,88.43492889,18.95273,77.253,8.861063162,0.123327688,6.50052542,10060.36104,1.459268762,19.491,22170000000,3351,2.29252155,71.724,18.6,38.501,62228722605,1.120335406
Libya,LBY,2007,YR2007,8.743762574,86.77851105,18.35033,77.437,8.10137216,0.123327688,6.229982786,11158.11227,6.25098783,19.443,28510300000,12641,2.051478733,71.863,17.3,38.541,83259979624,0.946677517
Libya,LBY,2008,YR2008,8.743762574,85.139328,18.06597,77.632,8.553746807,0.123327688,-0.162048239,13921.89923,10.3607289,19.428,35701700000,15257,2.128878415,72.269,16.1,38.553,96334974983,1.489851081
Libya,LBY,2009,YR2009,8.743762574,83.51352692,17.82046,77.837,8.868287132,0.123327688,-4.400181763,9560.803808,2.459900256,19.411,9380600000,11670,2.094374702,72.356,15.1,38.56,1.03754E+11,..
Libya,LBY,2010,YR2010,8.724439342,81.8972702,17.35242,78.052,9.174323797,0.123327688,5.027247672,11611.3586,2.799895001,19.308,16800700000,9613,2.051039287,72.374,14.2,38.605,1.06144E+11,..
Libya,LBY,2011,YR2011,8.724439342,80.28672791,17.42081,78.277,6.707419945,0.123327688,-50.33851514,7784.133214,15.51848153,19.446,3192400000,-862825,-4.793553713,70.071,15,38.506,1.10539E+11,..
Libya,LBY,2012,YR2012,8.726712664,78.67805481,18.00507,78.512,9.934649319,0.123327688,86.82674844,15765.41979,6.059803922,19.03,23836300000,5211,-5.280077701,72.247,12.9,38.671,1.24648E+11,3.745603827
Libya,LBY,2013,YR2013,8.726712664,77.0674057,18.40707,78.756,9.985813389,0.123327688,-17.99796157,12589.52971,2.605818027,19.46,9600000,25760,1.946077689,72.34,12.3,38.432,1.19714E+11,7.639330848
Libya,LBY,2014,YR2014,8.723871012,75.45172882,19.05114,79.009,9.72308866,0.123327688,-23.04280583,9408.752546,2.432941416,19.611,-19033300000,-1712,1.862888263,71.511,11.8,38.324,93615450487,15.4795763
Libya,LBY,2015,YR2015,8.723871012,73.83107758,19.32336,79.27,8.289607872,0.123327688,-0.842656252,7867.515731,10.40229336,19.521,-9346000000,-7660,1.537394116,71.698,11.4,38.331,77649594284,..
Libya,LBY,2016,YR2016,8.723871012,72.20626831,19.24614,79.54,7.75123858,0.123327688,-1.490941117,7945.00605,25.85387421,19.516,-4705200000,-5081,1.442351312,71.756,10.9,38.324,70191441969,..
Libya,LBY,2017,YR2017,8.723871012,70.57814789,18.18909,79.817,8.167602423,0.123327688,32.49180219,10529.11627,25.80361848,19.291,4426400000,9208,1.517588879,72.482,10.6,38.429,79417877682,..
Libya,LBY,2018,YR2018,8.723871012,67,17.40025,80.102,8.351625314,0.123327688,7.941367853,11838.29871,13.17020385,19.446,11276000000,5835,1.548437626,72.794,10.2,38.358,85335649782,..
Libya,LBY,2019,YR2019,8.723871012,68.47289276,16.93514,80.393,8.325767595,0.123327688,-11.19569459,10542.42902,-2.162178835,19.612,4817000000,-1352,1.399514414,72.463,9.9,38.286,84663589517,..
Libya,LBY,2020,YR2020,8.723871012,69.36826324,16.77207,80.691,6.682805471,0.123327688,-29.78714799,7034.658365,1.44703657,20.343,-4780200000,-696,1.283445092,72.472,9.5,36.617,79656428065,..
Libya,LBY,2021,YR2021,8.723871012,70.21047974,16.29515,80.994,..,0.123327688,31.37251544,5908.951323,2.868330278,20.606,..,-696,1.214947645,71.911,9.2,37.316,82262074686,..
Libya,LBY,2022,YR2022,..,..,..,81.302,..,..,-1.236981944,6716.095985,4.510301492,20.68,..,..,1.137688282,..,..,37.654,86683417844,..
New Zealand,NZL,1998,YR1998,48.06121948,100,8.54008,85.861,7.124718218,37.04684972,0.859093008,14738.27103,1.265244099,7.72,..,-1765,0.887279889,78.08536585,6.5,60.01,4203708705,1.695280175
New Zealand,NZL,1999,YR1999,47.46247731,100,9.421095,85.941,7.460796329,37.22844936,5.375364566,15322.22383,-0.11426713,7.02,..,-8993,0.525484536,77.8902439,6.3,60.539,4455337955,1.619342018
New Zealand,NZL,2000,YR2000,46.86381983,100,8.705371,86.021,7.635378593,37.41004899,2.871343257,13641.01786,2.615234462,6.13,-1738067390,-6080,0.587564086,78.63658537,6.1,61.231,3952081062,1.668742107
New Zealand,NZL,2001,YR2001,46.26516767,100,9.130433,86.1,8.148125242,37.4091679,3.410881442,13882.86651,2.625816304,5.43,-418287193.4,17140,0.589286035,78.69268293,5.9,62.218,3564653927,1.581301424
New Zealand,NZL,2002,YR2002,45.66634195,100,8.823511,86.161,7.988628593,37.40828681,4.713962642,16874.18749,2.677092577,5.28,-1395997086,47693,1.737174864,78.84634146,5.8,62.998,4962816762,1.454409845
New Zealand,NZL,2003,YR2003,45.03437013,100,8.184157,86.221,8.293007549,37.40740572,4.728476454,21913.70817,1.753574448,4.75,-2123309062,42181,1.973558544,79.14634146,5.7,63.151,6085430342,1.389934115
New Zealand,NZL,2004,YR2004,45.15589989,100,7.566769,86.281,8.033296636,37.40652463,4.088956923,25420.33729,2.290249028,4.01,-4683953459,24480,1.486219082,79.54878049,5.6,64.217,6947354918,1.246074766
New Zealand,NZL,2005,YR2005,44.47989062,100,7.156579,86.341,8.280848593,37.40564354,3.353315797,27751.06547,3.037023326,3.81,-8025095173,19148,1.12877351,79.85121951,5.5,65.101,8892727558,1.139934367
New Zealand,NZL,2006,YR2006,43.20003038,100,7.196623,86.4,8.188572384,37.40476245,2.798463492,26654.5932,3.365401962,3.86,-7880410400,14521,1.21898486,80.04878049,5.4,65.548,14068475834,1.240820549
New Zealand,NZL,2007,YR2007,43.62538453,100,7.165979,86.34,7.876911786,37.40388136,3.065117831,32479.98174,2.376143103,3.66,-9324756786,2976,0.932407688,80.15121951,5.3,65.868,17247175110,1.182045321
New Zealand,NZL,2008,YR2008,43.19623258,100,6.985279,86.28,8.020423494,37.40300027,-1.210711596,31252.96256,3.958949373,4.17,-10263738398,4679,0.848701402,80.35121951,5.3,65.423,11052155510,1.152770496
New Zealand,NZL,2009,YR2009,43.63677794,100,6.637596,86.22,7.244387115,37.40211918,-0.11206763,28209.36233,2.115651106,6.12,-3010196174,12403,0.999728031,80.70243902,5.2,63.754,15594002509,1.219818006
New Zealand,NZL,2010,YR2010,43.32535794,100,6.870506,86.16,7.136621693,37.40123808,1.466751165,33676.77412,2.30202386,6.56,-3429382027,6258,1.111726056,80.90487805,5.2,63.193,16722654736,1.209901056
New Zealand,NZL,2011,YR2011,43.18483916,100,6.929331,86.1,6.90935219,37.40009115,2.221579823,38387.62708,4.027906674,6.49,-4822842307,-2405,0.762479795,81.15609756,5.1,63.475,17011945022,1.162420913
New Zealand,NZL,2012,YR2012,42.5711139,100,6.819709,86.161,7.283727683,37.39894421,2.273031482,39973.38076,1.059913184,6.93,-6887303081,-1539,0.548220797,81.40731707,5,62.906,17582960688,1.116346363
New Zealand,NZL,2013,YR2013,42.17842087,100,6.428135,86.221,7.178023908,37.39779727,2.764920987,42976.64959,1.134422664,5.84,-5836899943,22547,0.768347998,81.40487805,4.8,63.803,16317764963,1.043882168
New Zealand,NZL,2014,YR2014,42.21639892,100,6.227125,86.281,7.078644968,37.39665034,3.810836838,44572.89875,1.227507506,5.43,-6223946464,48532,1.661012001,81.45682927,4.7,64.96,15861069905,0.998117777
New Zealand,NZL,2015,YR2015,40.68208575,100,6.115586,86.341,7.003340999,37.3955034,3.736430715,38630.72659,0.292704628,5.41,-4662724382,47165,2.036033909,81.61243902,4.6,65.059,14699798263,0.988586445
New Zealand,NZL,2016,YR2016,40.30990088,100,6.595588,86.4,6.615409092,37.39603509,3.801758048,40058.19616,0.646240284,5.15,-4016161125,50012,2.2460321,81.65853659,4.4,66.367,17808384490,1.035543966
New Zealand,NZL,2017,YR2017,40.42383502,100,6.311843,86.466,6.840493601,37.41160609,3.524413249,42910.97284,1.850787675,4.74,-5802604349,48815,2.088722723,81.85853659,4.3,67.558,20683740691,1.052309347
New Zealand,NZL,2018,YR2018,39.86935551,100,5.889187,86.538,6.613271844,37.42793665,3.5251832,43236.88669,1.598297038,4.33,-8576001804,80419,1.791240168,81.70731707,4.2,67.84,17656593020,1.105276833
New Zealand,NZL,2019,YR2019,39.28829137,100,5.823697,86.615,6.830053021,37.46731989,2.445983155,42796.43058,1.619631902,4.11,-5944952527,103392,1.591158896,82.05609756,4.1,67.65,17813501891,1.293275428
New Zealand,NZL,2020,YR2020,38.56291064,100,6.006559,86.699,6.160799183,37.57012647,-0.653921432,41760.59478,1.7145617,4.6,-2400615210,38220,2.204788696,82.25609756,4,67.009,13733288689,1.337702563
New Zealand,NZL,2021,YR2021,38.64266454,100,6.056066,86.789,..,37.63065094,5.167847359,49996.42067,3.941120608,3.78,-14803987779,38220,0.415621677,82.20731707,3.9,68.114,16113750240,1.167897772
New Zealand,NZL,2022,YR2022,..,..,..,86.884,..,..,2.156979776,48249.26402,7.17222476,3.253,-21262133274,..,0.248156055,..,..,68.632,14399554617,1.178867285
Nigeria,NGA,1998,YR1998,71.59985507,41.25056839,50.43721,33.773,0.760128541,27.6904707,2.581254103,467.9390142,9.996378124,3.893,-1209158482,62195,2.516033896,46.036,115.2,57.982,7298545693,0.548312393
Nigeria,NGA,1999,YR1999,71.7634529,44.9,50.0396,34.304,0.726986,27.51116638,0.584126895,496.0307379,6.618373395,3.901,505750064.2,41275,2.542619887,46.614,112.4,57.926,5649725441,0.85541563
Nigeria,NGA,2000,YR2000,71.92595277,43.17996979,49.2726,34.84,0.791318926,27.33186205,5.015934757,565.3059926,6.933292156,3.852,7427061116,34146,2.60286877,47.193,109.6,57.905,10099448198,0.543531645
Nigeria,NGA,2001,YR2001,72.10053032,43.91169739,48.565,35.669,0.808110471,27.15255663,5.917684652,586.8330617,18.87364621,3.838,2477762769,37267,2.651265494,47.619,106.6,57.927,10646598366,0.780315877
Nigeria,NGA,2002,YR2002,72.25534438,44.63488007,47.92553,36.508,0.711803103,26.97325121,15.32915574,733.5381615,12.8765792,3.751,1083110754,39619,2.682889956,47.928,103.7,57.985,7566806239,0.954338045
Nigeria,NGA,2003,YR2003,72.41894221,52.2,46.8777,37.356,0.758676765,26.79394578,7.34719497,786.8024093,14.03178361,3.812,3390606192,4194,2.692767906,48.441,100.8,57.951,7415087386,0.570707545
Nigeria,NGA,2004,YR2004,72.57924613,46.08362961,45.55516,38.212,0.721900961,26.61464036,9.250558228,992.7452801,14.99803382,3.789,16840536008,16528,2.695503465,48.767,97.9,57.966,17256543969,0.490996769
Nigeria,NGA,2005,YR2005,72.74723586,46.82321548,44.87226,39.074,0.702672736,26.43533494,6.438516525,1250.406675,17.86349337,3.807,36529017085,-46749,2.693693418,49.297,95,57.956,28632051717,0.397422937
Nigeria,NGA,2006,YR2006,72.90204991,47.58205414,44.1769,39.943,0.615033916,26.25602951,6.059428031,1652.15369,8.22522152,3.803,36517576728,-41526,2.695925823,49.73,92.4,58.001,42735039033,0.348375434
Nigeria,NGA,2007,YR2007,73.06564775,50.13091943,43.50106,40.819,0.547038887,26.07672409,6.591130361,1876.412777,5.388007969,3.791,27648255974,-38960,2.709626937,50.033,89.9,58.039,51906164586,0.370960977
Nigeria,NGA,2008,YR2008,73.23034356,50.3,42.85565,41.702,0.570485434,25.89741867,6.764472778,2227.789952,11.58107517,3.782,29145209283,-43402,2.719686803,50.225,87.8,58.067,53598093557,0.489084135
Nigeria,NGA,2009,YR2009,73.39174545,49.96892166,42.16732,42.588,0.491376018,25.71811324,8.036925102,1883.887348,12.53782773,3.763,13869493318,-48397,2.727384843,50.712,86,58.095,43129830238,0.505855628
Nigeria,NGA,2010,YR2010,73.55753923,48,41.3431,43.48,0.559512915,25.53880782,8.005655915,2280.111979,13.74005214,3.755,13111276866,18073,2.744378852,50.945,84.4,58.111,33305051216,0.539231118
Nigeria,NGA,2011,YR2011,73.72113706,55.9,40.58178,44.366,0.574122748,25.3595024,5.307924204,2504.878279,10.82613719,3.77,10668377374,38226,2.764062379,51.357,83.2,58.133,33691784436,0.579227031
Nigeria,NGA,2012,YR2012,73.88583287,53.0173645,39.46394,45.246,0.56054551,25.18019698,4.230061175,2728.022683,12.2242413,3.75,17374274675,41741,2.749288878,51.497,82,55.691,44973806132,0.50426493
Nigeria,NGA,2013,YR2013,74.0494307,55.6,38.27072,46.118,0.618778681,25.00089155,6.671335393,2976.756736,8.495518383,3.7,19048981238,10588,2.697474043,51.707,81.1,53.225,43675023638,0.469695305
Nigeria,NGA,2014,YR2014,74.21522448,54.15365219,37.52303,46.982,0.640072081,24.82158613,6.309718656,3200.953146,8.04741088,3.944,906535877.2,-49351,2.628123853,51.791,80.2,53.671,35070259874,0.414718777
Nigeria,NGA,2015,YR2015,74.37333245,52.5,37.0064,47.838,0.585591675,24.64228071,2.652693295,2679.554765,9.00943498,4.221,-15438642534,-145917,2.541187462,51.841,79.3,54.094,29011450144,0.417636538
Nigeria,NGA,2016,YR2016,74.54242015,59.3,36.67591,48.683,0.587371085,24.46297957,-1.61686895,2144.779938,15.69681264,4.509,5077217476,-54315,2.507034086,52.043,78.3,54.506,28020197619,0.432947785
Nigeria,NGA,2017,YR2017,74.70492001,54.4,36.29753,49.519,0.560638215,24.28368304,0.80588662,1941.879485,16.50226621,4.729,13563765219,15016,2.52731692,52.305,77.1,54.951,40499220796,0.430671219
Nigeria,NGA,2018,YR2018,74.87290974,56.5,35.91854,50.344,0.572783212,24.1043842,1.922757342,2125.834282,12.09510652,4.963,7283154463,-81384,2.496644904,52.554,75.5,55.383,42838869125,0.506944517
Nigeria,NGA,2019,YR2019,75.03760554,55.4,35.51901,51.157,0.588005207,23.92508537,2.208429277,2334.023543,11.39642234,5.206,-13685219004,-103989,2.448200698,52.91,73.9,55.805,38335890479,0.459170524
Nigeria,NGA,2020,YR2020,75.20339932,55.4,35.75922,51.958,0.537510175,23.74578653,-1.794253082,2074.613928,13.24602343,5.999,-15985927541,-4824,2.440608885,52.887,72.3,54.812,36729565818,0.632022913
